,0,1,2,3,4
247,247,"[""Dad , what's the date ? "" "" It's December eighteenth . ""
 ' In seven days it will be Christmas Day . ' ' Yes , I know that . '
 ' So , can I buy some new shoes as a Christmas present ? '
 ' Sure , a promise is a promise . ']","""پدر، چه تاریخی است؟"" ""دهم دسامبر است.""

""پس، می‌توانم چند جفت کفش جدید به عنوان هدیه کریسمس بخرم؟""

","""در هفت روز، روز کریسمس است."" ""بله، من این را می‌دانم.""

""البته، وعده وعده است.""

","""آیا دهم دسامبر ۱۹۷۲ است؟"" ""نه، دهم دسامبر ۱۹۷۳ است."" ""آیا این تاریخ

چند جمله بعد از این جمله را به عنوان توضیح اضافه کن؟

می‌توانم به عنوان توضیح اضافه کنم:

""

"
248,248,"['What happen , John ? ' ' Nothing . ' ' Why do you look unhappy ? '
 ' I ’ m rather disappointed at not being able to see my best friend off . '
 ' Oh , cheer up . He ’ ll understand you . ']","""چه اتفاقی افتاد، جان؟"" ""هیچی."" ""چرا اینقدر ناراحت به نظر میای؟"" ""من خیلی ناراحتم که نتونستم بهترین دوستم رو وداع بگم."" ""اوه، شاد باش. اون متوجه حالت میشه.""

",nan,"""نه، اون نمیتونه حساب کنه. من این دوست رو دوس میکردم."" ""بچه، میتونی اونو وداع بگی. اون

"
249,249,"['This man is your fiance , Dolly ? ' ' Yeah , how do you like him ? '
 "" He's handsome . "" ' Can you give me a touch of his character ? '
 "" He's outgoing and honest , but sometimes he's a bit conservative . ""]","""این مرد نامزد شماست، دالی؟"" ""آره، چطور ازش خوشت میاد؟"" ""خیلی خوشگله."" ""می‌تونی یکم از شخصیتش بهم بگی؟"" ""اون خیلی خوشرو و صادقه، ولی گاهی وقت‌ها کمی محافظه‌کاره.""

",nan,"""اون چه کاری می‌کنه؟"" ""فیلمسازه، اما می‌تونه به هر کاری بره، مثلاً می‌تونه به

"
250,250,"['Do you think I should buy this now and bring it with us ? '
 "" Don't bother . those are a dime a dozen where we are going . ""]","آیا فکر می‌کنی من باید الان این را بخرم و با خودمان بیاورم؟

","اذیت نشو. اون‌ها در جایی که می‌رویم خیلی راحت پیدا می‌شوند.

","ترجمه ای از این جمله به فارسی؟

ترجمه ای از جمله ""آیا فکر می‌کنی من باید الان این را

"
251,251,"['Brooke , are you still mad ? Is your mom mad ? '
 "" No ... mom said that we'll have the wedding at home on the 2nd . So let's hope your mom is right about that being a lucky day ... ""
 ' It will be . And today is , too . I just talked to the airlines ... '
 "" They're going to give us back the seats ? ""
 "" No , they're giving us discount tickets on a honeymoon package in ... ""
 ' Hawaii ? My dream honeymoon destination ? '
 "" You got it ! We'll fly there directly from Texas . ""
 "" Oh , Jack ! That's wonderful ! ""]","""بروک، آیا هنوز عصبانی هستی؟ آیا مادرت عصبانی است؟""

""آن خواهد بود. و امروز هم هست. من همین الان با هواپیماها صحبت کردم...""

""نه، آنها به ما بلیت‌های تخفیفی برای بسته مسافرتی عسلی در... می‌دهند.""

""دقیقا! ما مستقیما از تگزاس به آنجا پرواز خواهیم کرد.""

","""نه... مامان گفت که مراسم عروسی را در خانه در تاریخ دوم برگزار خواهیم کرد. پس بیایید امیدوار باشیم که مادرت درست می‌گوید که این روز خوشبختی است...""

""آیا آنها قصد دارند صندلی‌هایمان را به ما برگردانند؟""

""هاوایی؟ مقصد عسلی رویایی من؟""

""آه، جک! این فوق‌العاده است!""

","این جمله از کجا است؟

جواب:

جمله  ا

این جمله از چه فیلمی است؟
این جمله از فیلم **""نیلر هنتر""** (nirer hunter) است که در سال

- this sentence is in persian, and i need to translate it to english. the user might be talking about a travel deal or something related to a honeymoon package. i need to make sure the translation is accurate. let me break it down. ""

متن بالا را به فارسی ترجمه کن. ""exactly! we will directly fly from texas to there."" 

""دقیقا! ما مستقیماً از تگزاس به آنج

"
252,252,"['The world changes , the family changes too . ' ' What do you mean ? '
 ' People now like a small family composed of two parents and one child . '
 ' That is called a nuclear family . ' "" I don't like such a family . ""
 ' What kind of family are you like ? '
 ' I like a family composed of many people . It includes grandparents , parents , aunts and uncles , and children . '
 "" It's a traditional family . It may be too large to live well . ""
 ' We can live well , I think . ']","جهان تغییر می‌کند، خانواده نیز تغییر می‌کند.

""اکنون مردم از یک خانواده کوچک که از دو پدر و مادر و یک فرزند تشکیل شده است، خوششان می‌آید.""

""من از چنین خانواده‌ای خوشم نمی‌آید.""

""من از خانواده‌ای که از تعداد زیادی افراد تشکیل شده است خوشم می‌آید. این شامل پدربزرگ‌ها، پدر و مادر، عموها و خاله‌ها و کودکان است.""

""من فکر می‌کنم که ما می‌توانیم خوب زندگی کنیم.""

","""منظورت چیه؟""

""این خانواده اتمی نامیده می‌شود.""

""تو از چه نوع خانواده‌ای خوشت می‌آید؟""

""این یک خانواده سنتی است. ممکن است برای زندگی خوب خیلی بزرگ باشد.""

","چه چیزی می‌تواند به خانواده کمک کند تا این تغییرات را به خوبی تجربه کند؟
تغ

این جمله را به چند حرف کوتاه تر و ساده تر بگویی؟

""مردم از خانواده کوچیکی با دو

چه می‌توانم بگویم؟
 چه می‌توانم

این جمله را به فارسی اصلاح کن و بهتر بساز.

در این جمله چند مشکل وجود دارد. اول اولت اینکه دو

این جمله را به فارسی نو تبدیل کن. این جمله را به فارسی نو تبدیل کن. ""من فکر می‌

"
253,253,"['What was that all about ? ' ' We had a difference of opinion . '
 ' Is she going to be okay ? ' "" She'll be fine . ""]","""این موضوع چی بود؟"" ""ما اختلاف نظر داشتیم."" ""آیا او خوب می‌شود؟"" ""او خوب خواهد شد.""

",nan,"""چرا؟"" ""چون در این زمینه کار می‌کند."" ""چه کار می‌کند؟"" ""در چند ماه گذشته، در ا

"
254,254,['Is sailing fun ? ' ' You bet ! '],"آیا قایقرانی سرگرم‌کننده است؟ بدون شک!

",nan,"چرا که چالش‌های جاده و رانندگی با چرخ‌های اتاقچه، چرخ‌های اتاقچه معمول

"
255,255,"['John dates her seven times a week . '
 "" Really ? That's a straws in the wind . ""
 "" I think so . Maybe he's fallen for her . ""
 ' Yeah . They suit each other . A perfect match between a man and a girl . '
 ' Right . ']","""جان هفت روز در هفته با او قرار می‌گذارد.""

""فکر می‌کنم اینطور است. شاید عاشق او شده باشد.""

""درست است.""

","""واقعا؟ این یک نشانه‌ای است.""

""آره. آن‌ها با یکدیگر سازگار هستند. یک تطابق کامل بین یک مرد و یک دختر.""

","این جمله از منظر زمان چطور است؟
جمله  از منظر زمان به این ص

این جمله را به فارسی می‌توان چه چند حرف تغییر داد که معنی جمله تغییر نکند و بهتر ب

(correct.) ""بلاکه"" is a term used in the context of the iranian government's response to the protests, which they have referred to as ""bلاکه"" in some media. however, this term is not widely recognized

"
256,256,"[""I was told my friend Joe was speaking ill of me . That's a real let-down . ""
 "" I don't think Joe has done such a thing . Don't believe things in haste . ""
 "" Maybe I should go and ask him whether it's true . ""]","من به من گفته شد که دوست من جو درباره من بدگویی می‌کند. این واقعاً ناامید کننده است.

شاید باید بروم و از او بپرسم که آیا این درست است یا خیر.

","فکر نمی‌کنم جو چنین کاری کرده باشد. به چیزها به عجله اعتقاد نکنید.

","من چه باید کنیم؟

بیشتر از یک نفر ممکن است در این نوع موقعیت‌ها احساس ناامیدی کنند، ا

اما این جمله چطور است؟

جمله """" صحیح

"
257,257,"['Good morning , Loans . ' ' Good morning , Mr . Smith . '
 ' I would like to compliment you on your diligence . '
 ' Well , thank you , Mr . Smith . But I was just doing my job . '
 "" Yes . And we're proud of you , Loans . ""
 "" It's nice of you to say so . ""]","صبح بخیر، وام‌ها.

می‌خواهم به شما برای کوششتان تبریک بگویم.

بله. و ما از تو افتخار می‌کنیم، وام‌ها.

","صبح بخیر، آقای اسمیت.

خب، ممنونم، آقای اسمیت. اما من فقط کارم را انجام دادم.

خوش از شما که این را می‌گویید.

","چه وامی را انتخاب کنم؟

در انتخاب وام، عوامل مختلفی را باید در نظر بگیرید. در اینجا چند ن

این یک نکته جذاب و ارزشمند است. می‌خواهیم تلاش‌هایت را در این مسیر تاکید کنیم

این به چه معناست؟ این جمله """" به نظر می‌رسد که

"
258,258,"['Which countries have you been to ? '
 ' I ’ Ve been to most of the countries in Europe , several countries in asia-china , Japan , korea , and Thailand-and to the united states and Canada . '
 ' I thought you had been to Australia too . '
 ' No , but I ’ m planning on visiting Australia and new Zealand soon . I ’ Ve heard that they are beautiful countries . Which is the most beautiful country you ’ Ve been to ? '
 ' I think I ‘ d say norway . It has many picturesque fjords , waterfalls , and mountains . '
 ' Isn ’ t it really cold there ? '
 ' Well , the north of Norway is almost always cold , but further south it can be fairly warm in summer . It ’ s a wet country , so there ’ s snow almost everywhere in winter . '
 ' I ’ Ve been to other Scandinavian countries , but not to Norway . Perhaps I should go and do some winter sports there . ']","کدام کشورها را دیده‌ای؟

فکر می‌کردم تو هم به استرالیا رفته‌ای.

فکر می‌کنم باید نروژ باشد. این کشور دارای فیوردهای زیبا، آبشارها و کوه‌های زیباست.

خب، شمال نروژ تقریباً همیشه سرد است، اما در جنوب‌تر ممکن است تابستان نسبتاً گرم باشد. این کشور بارانی است، بنابراین تقریباً در همه جا برف وجود دارد.

","من به اکثر کشورهای اروپا، چند کشور در آسیا- چین، ژاپن، کره و تایلند- و همچنین به ایالات متحده و کانادا سفر کرده‌ام.

نه، اما قصد دارم به زودی به استرالیا و نیوزیلند سفر کنم. شنیده‌ام که این کشورها زیبایی فوق‌العاده‌ای دارند. کدام کشور زیباتری که رفته‌ای؟

آیا واقعاً در آنجا خیلی سرد است؟

من به کشورهای اسکاندیناوی دیگر رفته‌ام، اما به نروژ نه. شاید باید بروم و ورزش‌های زمستانی انجام دهم.

","دیده‌ها به معنای سرچشمه داشتن یا اینکه به آنها آموزش داده شده است؟
من به عنوان یک ai،

چرا به ایالات متحده آمده‌ای؟
من یک هوش م给人 (ai) هستم و به خودم محدودیت ندارم. من به ایال

می‌توانید چند جمله از دلیل‌های دلیل‌های دلیل‌های دلیل‌هایی را ارائه ده

هرچند این کشور به خوبی ماندگاری می‌کند، اما به دلیل برف، باران و باد، ممکن است چند وقت

"
259,259,"['Alison , would you like to have some more ? '
 ' No thanks . I have had enough . ' "" Actually you haven't have much . ""
 ' To tell you the truth , I am on the diet . '
 ' That sounds ridiculous . Why ? '
 ' Well , I am gaining weight these days , and I have to watch my calories . ']","""آلیسون، آیا می‌خواهی بیشتر بخوری؟""

""در واقع تو خیلی زیاد نخوردی.""

""این خنده‌دار به نظر میاد. چرا؟""

","""نه ممنون. کافیه.""

""بهت بگم حقیقتش، من رژیم غذایی هستم.""

""خب، این روزها وزنم افزایش پیدا کرده و باید کالری‌هام رو نظارت کنم.""

","چه کسی این را می‌گوید؟

این جمله  م

این جمله را ترجمه کن.

""in fact, you didn't eat much."" 
""actually, you didn't eat a lot."" 
""actually, you didn't eat much."" 

these are the translations of

این جمله چه معنی دارد؟
 این جمله به معنی ""این چی

"
260,260,"['Welcome to my birthday party , I am so happy you can come . '
 ' Thanks for inviting me . Here is the gift for you . Happy birthday , Francis ! Many more happy and healthy years for you ! '
 ' Thank you , shall I open it now ? ' ' Yes , please do . '
 ' Wow , a remote car model and my favorite brand . I really like it . That is so nice of you . '
 ' Yeah , I was really struggling whether I should give you this nice little car . It was the last one they had and I really like it so much myself . '
 ' Typical you , always wanting to keep the best things for yourself . The more I appreciate the gift now . ']","به جشن تولد من خوش آمدید، خیلی خوشحالم که می‌توانید بیایید.

ممنونم، آیا الان باید بازش کنم؟

وای، یک ماشین بازی ریموت کنترلی و برند مورد علاقه‌ام. واقعاً دوستش دارم. خیلی لطف کردی.

همیشه تو، همیشه می‌خوای بهترین چیزها رو برای خودت نگه داری. حالا بیشتر از هدیه‌ت قدردانی می‌کنم.

","ممنون که منو دعوت کردی. این هدیه برایته. تولدت مبارک، فرانسیس! برایت زیاد سالهای خوش و سالم آرزو می‌کنم.

بله، لطفاً باز کن.

آره، واقعاً داشتم سخت تصمیم می‌گرفتم که آیا باید این ماشین کوچولو زیبا رو بهت بدم یا نه. این آخرین مدلی بود که داشتند و خودم خیلی دوستش دارم.

","این جمله رو به فارسی و به زبان ساده و کوتاه تر بگو

به جشن تولد من خوش آمدید، ممنون که اومدید.

ترجمه به فارسی

"""" این جمله به فارسی ترجمه می‌شود به این

بسیار خوب بود. بسیار خوب بود. واقعاً دوست دارم. خیلی ممنون. بسیار خوب بود. بسیار

این احساس خوبه، می‌تونه بهت بفهمم که چطور احساس می‌کنی. من بهت می‌گم که بیشتر از هد

"
261,261,"[""Did you read the news that ' China's property prices rose at the fastest pace in 18 months in December , ending the year with rising fears of bubbles in the property market ' ? ""
 ' No . Does the newspaper say what has caused that ? '
 ' Yes . It says the hike was a result of purchase rush in the fourth quarter on expectations of tightening politics . '
 ' I think the government should make a serves of moves to cool the market . '
 ' Right . The climbing property prices has become a headache for Chinese residents . ']","""آیا خبری که 'قیمت‌های ملک در چین در دسامبر با سرعتی بیشتر از 18 ماه گذشته افزایش یافت و سال را با ترس‌های افزایشی از حباب‌ها در بازار ملک پایان داد' را خوانده‌ای؟""

""بله. می‌گوید این افزایش نتیجه‌ی شتاب خرید در ربع چهارم بر انتظارات سیاست‌های تنگ‌کننده بوده است.""

""درست است. قیمت‌های ملک در حال افزایش سرعتی برای ساکنان چینی شده است.""

","""نه. آیا روزنامه می‌گوید چه علتی این افزایش را داشته است؟""

""فکر می‌کنم دولت باید تعدادی حرکت انجام دهد تا بازار را خنک کند.""

","این خبر چه می‌تواند به ما بگوید؟

این خبر این را نشان می‌دهد که قیمت‌های ملک در

این جمله را به فارسی روان ترجمه کن. متن اصلی می‌گوید که افزایش در نتیجه‌ی شتاب خرید در

این جمله را به فارسی ترجمه کن. این جمله به زبان فارسی و به صورت نوشتاری می‌باشد. یا ا

"
262,262,"['I think that show biz stars have a really easy life . They have lots of money , so they can buy almost anything they want . They ’ re famous , so everyone loves them . '
 ' I think they must have horrible lives . All the paparazzi take photos of them wherever they go and whatever they do . They must get sick of it . '
 ' I bet they love it really . Sure , they complain about it , but that just gets them more publicity , doesn ’ t it ? '
 ' I think that few of the show biz stars want any publicity for themselves . They only want it for their films . '
 ' No way ! They want publicity for themselves , so that they get invited to make more films , go to lots of cocktail parties , and even make albums ! They have such an easy life . They don ’ t even pay for drinks when they go to a cocktail party . '
 ' Show biz stars have plenty of expenses . That ’ s why they need so much money . They need million of dollars to buy big , seclude houses and wonderful dresses . I bet most show biz stars would prefer to wear jeans and a t-shirt , but they can ’ t because their managers force them to wear clothes they don ’ t like . '
 ' I don ’ t understand how you can have any sympathy for show biz stars . They ’ re overpaid , over-ambitious , and over-adored . '
 ' I think you should give them some credit . They ’ re very talented people and they deserve all the money they earn . They even donate money to charity to help people who are less fortunate than themselves . '
 ' Come on ! They only do that to get even more publicity for their films and themselves 。 ']","من فکر می‌کنم که ستارگان صنعت نمایش زندگی بسیار آسانی دارند. آن‌ها پول زیادی دارند، بنابراین می‌توانند تقریباً هر چیزی که می‌خواهند را بخرند. آن‌ها معروف هستند، بنابراین همه آن‌ها را دوست دارند.

من حقیقتاً فکر می‌کنم که آن‌ها این موضوع را دوست دارند. البته، آن‌ها از آن شکایت می‌کنند، اما این فقط باعث می‌شود که بیشتر در رسانه‌ها حضور داشته باشند، درست نیست؟

هیچ وقت! آن‌ها برای

","من فکر می‌کنم زندگی‌های وحشتناکی دارند. تمام پاپاراتزی عکس‌هایی از آن‌ها می‌گیرند هر جا که بروند و هر کاری که انجام دهند. آن‌ها باید از این موضوع خسته شوند.

من فکر می‌کنم که تعداد کمی از ستارگان صنعت نمایش خود را برای خودشان می‌خواهند. آن‌ها تنها برای فیلم‌هایشان می‌خواهند.

","و آن‌ها از این امکان استفاده می‌کنند تا هر چیزی که می‌خواهند را بخرند. مثلاً

ترجمه به فارسی
در اینجا ترجمه به فارسی این جمله است:

""به نظر می‌رسد که واقعاً آن‌ها این موضوع

افرادی که این مهارت را دارند، چه می‌توانند کمک کنند؟
فکر کنید که من چه کسی ه

"
263,263,"['Hi , it is a pleasant surprise ! '
 ' Yeah , it ’ s been ages ! So how have you been ? '
 ' Couldn ’ t be better . And you ? ' ' Just as usual , you know . ']","['سلام، این یک سورپرایز خوشایند است!',

 'نمی‌تونست بهتر باشه. تو چطور؟',

"," 'آره، خیلی وقت بوده! پس حالت چطوره؟',

 'همونطور که همیشه، می‌دونی.']

","'سلام، این یک سورپرایز خوشایند است!', 'سلام، این یک سورپرایز خوشایند است!']
['سلام، این یک سورپر

which translates to ""i couldn't be better. how about you?"" this is a common way to express that one is not doing well and is asking the other person about their situation.

3. **""تو چطور؟""** – this

"
264,264,"['Hey , Mary , can you cut that out ? '
 ' Cut what out I ’ m not doing anything . '
 ' The tapping of your pen on your desk . It ’ s driving me crazy . '
 ' Fine ! By the way would you mind not slurping your coffee every time you have a cup ! '
 ' I don ’ t slurp my coffee . And plus , how can you hear it when you ’ re shouting into your phone all the time ? '
 ' You ’ Ve got to be kidding me ! You ’ re complaining about me talking on the phone when you go out for a cigarette break ten times a day to shoot the breeze ? '
 ' Look , we have a lot of accumulated anger from working in these conditions , and it ’ s probably okay to let off steam once in a while . But , it ’ s probably not a good idea to keep it up I ’ m willing to forgive and forget and if you are . '
 "" Fine . Let's call a truce . I'll try to more considerate and to keep the noise down . ""
 ' Yeah , I ’ ll try to do the same . So , I was wondering you wanna go out to dinner Friday night ? ']","['سلام، مری، می‌تونی این کارو قطع کنی؟',

 'صدای قلمت روی میزت. داره منو دیوونه می‌کنه.',

 'من قهوه‌ام رو خورد نمی‌کنم. و علاوه بر اون، چطور می‌تونی بشنوی وقتی همیشه داری به تلفنت فریاد می‌زنی؟',

 'ببین، ما از شرایط کاری خسته شدیم و احتمالاً اشتیاق‌هایمون رو باید گاز بزنیم. اما، احتمالاً خوب نیست این کارو ادامه بدیم. من آماده‌ام بخشش کنم و فراموش کنم، اگر تو هم هستی.',

"," 'چیو قطع کنم؟ من دارم هیچ کاری نمی‌کنم.',

 'خب! به هر حال، آیا میشه لطف کنی و هر بار که قهوه می‌نوشی، صدای خوردن قهوه رو نداشته باشی؟',

 'جدی می‌گی! از من شکایت می‌کنی که با تلفن حرف می‌زنم در حالی که تو ده بار در روز برای دود کشیدن بیرون می‌ری؟',

 'خب. بیا قرار صلح بگذاریم. من سعی می‌کنم محترم‌تر باشم و صدا رو کم کنم

","'سلام، مری، می‌تونی این کارو قطع کنی؟']، چطوری؟
okay, the user is asking if i can stop this task. let me check the history.

'تصویر 2000x2000 px', 'تصویر 2000x2000 px', 'تصویر 2000x2000 px', 'تص

'من قهوه‌ام رو خورد نمی‌کنم. و علاوه بر اون، چطور می‌تونی بشنوی وقتی همیشه داری به تلفنت ف

'ببین، ما از شرایط کاری خسته شدیم و احتمالاً اشتیاق‌هایمون رو باید گاز بزنیم

"
265,265,"['The weather in Beijing is just beautiful ! '
 ' Autumn is the best season in Beijing , you know . '
 ' Yes , I can see . The summer heat is over , and the winter cold is still far away . '
 ' What is the weather like in Washington at this time of this year ? '
 ' Autumn is also very nice in Washington . '
 ' Is it very cold in winter there ? '
 "" No , it isn't . But sometimes it snows a lot in winter . ""
 ' Does it rain a lot in summer there ? '
 ' Oh yes ! Sometimes it rains very heavily.How about here in Beijing ? '
 "" There's a lot of rain in summer , but it seldom rains in autumn . ""
 "" I feel it's rather dry here . ""
 "" That's true . Many people from the south don't like the weather here . ""
 ' Are you from the south ? '
 "" No , I'm from the north . I was born in Beijing , actually . ""
 ' I see.so this is your hometown ? ']","هوا در بیجینگ فوق‌العاده زیباست!

بله، می‌بینم. گرمای تابستان تمام شده و سرمای زمستان هنوز دور است.

پاییز هم در واشنگتن بسیار خوب است.

نه، اینطور نیست. اما گاهی اوقات زمستان بسیار برف می‌بارد.

آره! گاهی اوقات باران بسیار شدید می‌بارد. اینجا در بیجینگ چطور است؟

من حس می‌کنم که اینجا خشک است.

آیا شما از جنوب هستید؟

می‌بینم. پس این شهر محل تولد شماست؟

","پاییز بهترین فصل در بیجینگ است، می‌دانی.

هوا در واشنگتن در این زمان از سال چطور است؟

آیا زمستان در آنجا خیلی سرد است؟

آیا تابستان در آنجا بسیار بارانی است؟

تابستان بسیار بارانی است، اما در پاییز به ندرت باران می‌بارد.

درست است. بسیاری از مردم جنوب از هوا اینجا خوششان نمی‌آید.

نه، من از شمال هستم. در واقع در بیجینگ متولد شدم.

","چه چیزی اینجا این کار را انجام می‌دهد؟
بیجینگ، به عنوان یکی از شهرهای بزرگ جه

اما این دو ماه چه کاری با هم دارند؟
در این دو ماه، زمستان و تابستان با هم می‌خواندند، و در

چرا که این شهر در فصل پاییز به خوبی از نظر آب و هوایی به ویژه در ماه‌های سپتامبر تا نوام

چه کسی برف را به زمین می‌بارد؟
سوال شما جالب است و به نظر می‌رسد که به مفاهیم طبیع

در بیجینگ، باران‌های شدید می‌توانند در فصل پاییز یا زمستان رخ دهند، به ویژه اگر

اینجا کجا هستیم؟
فکر کنم توی یک ساختمان هستی. اینجا خیلی خشک و سرد است. می‌تونی

من یک هوش مصنوعی هستم و نه یک موجود واقعی، بنابراین نمی‌توانم از یک جهت یا دی

بیشتر از ۴۰ سال تا این شهر می‌روم. می‌توانم نام شهر را بگویم؟
اگر بخواه

"
266,266,"['Mike , come and look at this painting of shrimp ! It is so simple yet so vivid ! '
 ' Yeah . It is incredible ! Is it the work of Qi Bakshi ? '
 ' Yes , it is . How do you know that ? '
 ' Well , Qi is famous all over the world , isn ’ t he ? Besides I am quite interested in Chinese painting . '
 ' Cool ! What kind of Chinese painting do you prefer , free sketch or claborate-style painting ? '
 ' I prefer free sketch , especially the landscape paintings . I can always feel peace and harmony from those landscape paintings . '
 "" That's true . Chinese art stresses the harmony between man and nature , which is an important part of China's traditional culture . ""
 ' I love this art exhibition ! '
 ' So do I . Let ’ s go to other areas to see what they have got , shall we ? '
 ' OK . ']","مایک، بیا و این نقاشی مربوط به میگو را ببین! اینقدر ساده اما زنده است!

بله، این اوست. چطور می‌دانی؟

عالی! چه نوع نقاشی چینی را ترجیح می‌دهید، طراحی آزاد یا نقاشی سنتی؟

درست است. هنر چینی بر هماهنگی بین انسان و طبیعت تأکید دارد که بخش مهمی از فرهنگ سنتی چین است.

من هم همینطور. بیایید به مناطق دیگر برویم تا ببینیم چه چیزی دارند، چه نه؟

","بله. باور نمی‌کنم! آیا این کار قی بخشی است؟

خب، قی در سراسر جهان معروف است، درست نیست؟ علاوه بر این، من به نقاشی چینی علاقه‌مند هستم.

من طراحی آزاد را ترجیح می‌دهم، به ویژه نقاشی‌های منظره. همیشه از آن نقاشی‌های منظره حس آرامش و هماهنگی می‌کنم.

من این نمایشگاه هنر را دوست دارم!

خب.

","چه اتفاقی افتاده؟
مایک، بیا و این نقاشی مربوط به میگو را ببین! اینقدر ساده اما زن

""بله، این اوست"" به معنی ""yes, this is it"" یا ""yes, this is correct"" است. اما اگر به سوال قبلی شما اشاره می

چرا؟
در اینجا چهار نوع مختلف نقاشی چینی وجود دارد: نقاشی سنتی، نقاشی چینی خطی، نقاشی چینی

هنر چینی به طور کلی با ارتباط عمیقی با طبیعت دارد و این ارتباط به چند چیز باز می‌گ

می‌توانیم به مناطق مختلف کشورها برویم و به این صورت که هر منطقه چه چیزی دارد را بررسی ک

"
267,267,"[""Lousy weather , isn't it ? ""
 "" It has stopped snowing , but it's even colder . ""
 ' Look at the ice there hanging from the eaves . '
 ' And the streets are covered with snow . '
 ' Do you know what the temperature is today ? '
 "" I missed today's weather forecast over the TV . ""
 "" It feels like ten degrees below zero at least . I don't mind the cold weather but I do hate it when it gets slippery . ""
 ' The ice will soon be thick enough for skating . I am so fond of winter sports . '
 "" That's great . Let's go skating together tomorrow . ""]","""هوا بد نیست، درسته؟""

""ببین یخ‌ها از بالکن آویزان شده‌اند.""

""آیا می‌دانی امروز دما چند درجه است؟""

""حداقل احساس می‌کنم ده درجه زیر صفر است. من از هوای سرد خوشم می‌آید اما از لغزنده شدن خیلی بدم می‌آید.""

""عالی است. فردا با هم اسکیت برویم.""

","""برف‌باری متوقف شده، اما هوا حتی سردتر شده است.""

""و خیابان‌ها پوشیده از برف هستند.""

""من پیش‌بینی هوا را امروز از تلویزیون از دست دادم.""

""یخ به زودی به اندازه کافی ضخیم برای اسکیت خواهد شد. من خیلی علاقه‌مند به ورزش‌های زمستانی هستم.""

","چه چیزی را می‌گوید؟  یک جمله فارسی است که به معنی ""هوا

- ""looking at the icebergs hanging from the balcony."" is this a correct translation of the original sentence? or is there a better way to translate it?

the sentence ""ببین یخ‌ها از بالکن آ

به من می‌گویی که این پرسش را نمی‌توانم پاسخ دهم، چرا که من یک مدل زبان هستم که به

این جمله را به چند جمله کوتاه تر و ساده تر تبدیل کن.

""بیشتر از ده درجه زیر صفر حس م

(it's great. let's go skating tomorrow.) i think i need to translate this into english. but i need to make sure i understand the original text correctly. let me break it down. ""عالی است"" is ""it's great

"
268,268,"[""Nick , it's very nice of you to see me off . ""
 "" You're welcome . Did you have a good time on this vacation ? ""
 "" Very well . If I leave I'll miss you . ""
 ' Me too . Please write to me as soon as you get Boston . '
 "" I'm sure and I remembered your phone number . I'll call you . ""
 ' OK , they begin to register . ' "" It's time I left . ""
 ' Have a nice journey ! Do give my regards to your parents . ']","""نیک، خیلی خوبه که منو تا خداحافظی دیدی.""

""خیلی خوب. اگر برم، تو رو دلم برات خواهد سوخت.""

""مطمئنم و شماره تلفنت رو هم به یاد دارم. بهت زنگ می‌زنم.""

""وقتشه که برم.""

","""خواهش می‌کنم. این تعطیلات رو خوب گذروندی؟""

""منم. لطفا هر چه زودتر به من نامه بنویس وقتی به بوستون می‌رسی.""

""خب، شروع به ثبت نام می‌کنن.""

""سفر خوبی داشته باشی! به والدینت سلام برسون.""

","این جمله را به فارسی و به زبان اردو ترجمه کن

""نیک، خیلی خوبه که منو تا خداحافظی دید

این جمله از چه کتابی است؟
جواب: این جمله از کتاب ""خیلی خوب"" نیست. این جمله از کتاب ""

متن بالا را به فارسی و به زبان طبیعی تر و مهذب تر ترجمه کن؟
""مطمئنم و شماره تلفنت رو ه

- grammar check & translation

i am trying to learn arabic, and i came across this sentence:  i think it's a colloquial sentence, but i can't figure out what it means. i

"
269,269,"['What are your working hours ? '
 ' Eight to twelve in the morning , two to six in the afternoon . '
 ' Much better than mine . ' ' What are your hours ? '
 "" Mine aren't fixed . Sometimes I do the day shift , sometimes the night shift . ""]","""ساعات کاری شما چیست؟""

""خیلی بهتر از من.""

""ساعات من ثابت نیست. گاهی اوقات شیفت روزانه انجام می‌دهم، گاهی اوقات شیفت شبانه.""

","""هشت تا دوازده صبح، دو تا شش بعدازظهر.""

""ساعات شما چیست؟""

","چطور جواب دهم؟
 چطور جواب دهم؟
 چ

- duolingo
 - duolingo
i have a question about the translation of the sentence  in the duolingo exercise. the

این جمله را به یک جمله گویا و ساده تر تبدیل کنید. ""ساعات من ثابت نیست. گاهی اوق

"
270,270,"['Would it be all right if I went home next weekend ? ' ' For What ? '
 ' Well , I want to surprise my brother showing up for his birthday . '
 ' Well , that sounds like it would be OK . Just be careful . ']","""آیا اگر آینده هفته به خانه بروم، اشکالی ندارد؟"" ""برای چه؟"" ""خب، من می‌خواهم برای تولد برادرم حضور پیدا کنم و او را سورپرایز کنم."" ""خب، به نظر می‌رسد که این اشکالی ندارد. فقط مراقب باشید.""

",nan,"""و آیا اگر من حضور پیدا کنم، این چیزی نیست که باید توجه کنیم؟"" ""نه، این فقط یک

"
