,0,1,2,3,4
191,191,"['Sorry I was late for the meeting today . I got stuck in traffic . '
 "" That's okay . Better late than never . ""]","आज की मीटिंग के लिए मुझे देरी हो गई। मैं ट्रैफिक में फंस गया था।

","कोई बात नहीं। देर आए दुरुस्त आए।

","मेरे साथियों ने मुझे पछी लाने का प्रयत्न किया लेकिन मैं इस बार पूरी तरह से हाने नहीं हो सकता।

"
192,192,"['Hello ! What are you reading about in the newspaper ? '
 ' Hello ! I was exhausted some studying , so I decided to read the newspaper to relax . Unfortunately , the news is so depressing . There has been another murder in the city center . I ’ m shocked that the police haven ’ t caught the killer yet . '
 ' People are starting to get frightened by it . Everyone will be relieved when they finally catch the murder . '
 ' You mean “ if ” they catch the murderer . I ’ m scared stiff about going into the city center at night . '
 ' There must have been some good news in the newspaper . I can ’ t believe that none of the news stories make you happy or excited . '
 ' Well , there was one good piece of news . You remember the local girl who was dying of a rare blood disease ? '
 ' Yes . Her parents were raising money to have her treated in the united states . '
 ' Well , they ’ Ve got the money and she ’ s going tomorrow for treatment . '
 ' I ’ m so happy for the family ! They must be very relieved and excited about that . '
 ' I ’ m sure they are . Oh , and a local man won the lottery . I ’ m so jealous ! I wish it were me ! I buy a lottery ticket every week and I ’ m amazed that I haven ’ t even won a small prize yet . It ’ s so unfair ! '
 ' Don ’ t be moody ! I hope you ’ re not tired , because we ’ Ve been invited to a party this evening . I know how excited you get about parties . ']","['नमस्ते! आप अख़बार में क्या पढ़ रहे हैं?'

 'लोग इससे डरने लग रहे हैं। सभी को बड़ी राहत मिलेगी जब वे अंततः हत्यारा पकड़ लेंगे।'

 'अख़बार में कुछ अच्छी ख़बरें तो होनी

"," 'नमस्ते! मैं कुछ पढ़ाई करके थक गया था, इसलिए मैंने अख़बार पढ़ने का निर्णय लिया था। दुःख की बात है, समाचार इतने उदास कर रहे हैं। शहर के केंद्र में एक और हत्या हो गई है। मुझे चौंका दिया है कि पुलिस अब तक हत्यारा पकड़ नहीं पाई है।'

 'आप कह रहे हैं “अगर” वे हत्यारा पकड़ लें। मुझे रात को शहर के केंद्र में जाने से डर लग रहा है।'

",", 'मैं तीन बार अख़बार पढ़ता हूँ, तुम क्या पढ़ते हो?', 'मैं भी अख़बार पढ़ता हूँ, लेकिन मेर

यह सentence in hindi, ""लोग इससे डरने लग रहे हैं। सभी को बड़ी राहत मिलेगी जब वे अंततः हत्यारा पकड़ लेंगे।

चाहिए।' असली और स्वादिष्ट ख़बरों से लोगों के जीवन को बेहतर बनाने में मदद करती हैं।  
'अक्सर, लोगों

"
193,193,"['Hi ! Tom . Want to go to play bowling tonight ? '
 ' Sounds good . When and where shall we meet ? '
 ' Let me see . How about 6:30 at the gate of the club ? '
 ' Fine , see you then . ']","['नमस्ते! टॉम। क्या आज रात बोलिंग खेलने चलेंगे?'

 'मुझे देखने दो। क्लब के गेट पर 6:30 बजे कैसा रहेगा?'

"," 'अच्छा लग रहा है। हम कहाँ और कब मिलेंगे?'

 'ठीक है, तब मिलते हैं।']

","], ['क्या तुम सुनो?', 'क्या तुम सुनो?', 'क्या तुम सुनो?', 'क्या तुम सुनो?'], ['नमस्ते! य

ये सारे संदेश सुनकर, मुनी ने एक सुनहरी दिनचर्चा शुरू कर दिया।  
मुनी ने अपने सुनहरी दिनच

"
194,194,"['Are there many idioms in English ? '
 ' There are hundreds and hundreds.English is particularly rich in idiomatic expressions . '
 ' Can you give us an example ? '
 "" I'll look up the rate.To look up doesn't mean to look high into the sky or to look at the roof.It means to search for and find some information . ""
 ' What about the expression goodbye ? Is that an idiom ? '
 ' That is just a natural , grammatical English expression.It has a direct translation in other languages . '
 ' This is interesting , Ms.Parker . ']","क्या अंग्रेजी में कई मुहावरे होते हैं?

क्या आप हमें एक उदाहरण दे सकते हैं?

विदाई के अभिव्यक्ति के बारे में क्या है? क्या वह एक मुहावरा है?

यह दिलचस्प है, मिसेज पार्कर।

","हजारों और हजारों होते हैं। अंग्रेजी मुहावरात्मक अभिव्यक्तियों में विशेष रूप से समृद्ध है।

मैं दर देखूंगा। देखने का मतलब आसमान की ऊँचाई में देखना या छत पर देखना नहीं है। इसका मतलब किसी जानकारी की खोज और खोजना है।

वह सिर्फ एक प्राकृतिक, व्याकरणिक अंग्रेजी अभिव्यक्ति है। इसका अन्य भाषाओं में सीधा अनुवाद है।

","और उनकी प्रायश्चिति कहाँ?
 और उनकी प्रायश्चिति कहाँ?
alright, so

हाई, ही! 😊
alright, so i need to come up with an example to answer the question. hmm, let's see. what's a good example? maybe something related to everyday life. how about a shopping list?

या वह एक व्यक्तिगत अभिव्यक्ति है?
मेरे दोस्त ने मुझे एक बार में बोला था कि ""विदाई के अभिव्यक्ति

तुम्हारे जीवन में क्या हुआ, जिससे मुझे अपने साथ बैठने की इच्छा हुन पाई?
- मिसेज पार्कर को यह

"
195,195,"['Why did the teacher criticise Myra in front of the whole class ? '
 ' Because Myra was cheating on exams , and she spoke back rudely . '
 "" I don't think that Myra should have spoken so rudely to the teacher . I know she was angry , but that's still no excuse for rudeness . ""]","'शिक्षक ने पूरी कक्षा के सामने मायरा की आलोचना क्यों की? क्योंकि मायरा परीक्षाओं में धोखा दे रही थी, और उसने गुस्से से वापस बोल दिया। मुझे लगता है कि मायरा को शिक्षक से इतनी बदतमीजी से बात नहीं करनी चाहिए थी। मुझे पता है कि वह गुस्से में थी, लेकिन यह बदतमीजी का कोई भी कारण नहीं है।'

",nan,"—— शिक्षक

नहीं में शिक्षक ने मायरा को ""नहीं"" की कक्षा के सामने बैठने दिया था, और मायरा

"
196,196,"['Do you know where I can park ? '
 ' Do you need a spot here or off campus ? '
 ' I want a space on campus . '
 "" There's a parking structure for students . "" ' Where can I find it ? '
 "" Go to the western side of the campus , and you'll find it there . ""
 ' Is it full ? ' "" When I went up there , it wasn't full at all . ""
 ' When was that ? ' ' Sometime this morning . '
 ' Would it be full now ? ' ' I am really not sure . ']","क्या आपको पता है कि मैं कहाँ पार्क कर सकता हूँ?

मुझे कैंपस पर जगह चाहिए।

वह कहाँ मिलेगा?

कैंपस के पश्चिमी भाग में जाएं, और वहाँ आपको मिलेगा।

जब मैं वहाँ गया था, वह बिल्कुल भरा नहीं था।

किसी समय इस सुबह।

मुझे सच्ची में पता नहीं।

","क्या आपको यहाँ या कैंपस के बाहर जगह चाहिए?

छात्रों के लिए एक पार्किंग संरचना है।

कैसे पहुंच सकता हूँ?

क्या यह भरा हुआ है?

वह कब था?

क्या अब वह भरा होगा?

","जो कहीं भी पार्क कर सकता हूँ, तो मेरे दोस्तों को भी पता होगा?
क्या आपको पता है कि मैं कहाँ प

।।।।।।।।।।।।।।।।।।।।

।

।

।

।

।

।

।

।

।

।

।

।

。

।

।

।

।

।

।

。

।

१९८७ की कहानी - सिर्फ़ एक सपना?
१९८७ की कहानी - सिर्फ़ एक सपना?
(यह पुस्तक १९८७ के संक

।।।।।।।

।।।।।।

कैंपस के पश्चिमी

इसलिए, मैं अपने साथियों के साथ जाऊँ और उनके साथ एक बार फिर चाल केला करता हूँ। - अन्ना हazारे

किसी समय इस सुबह。

---





किसी समय

**मूळग्राम:**

  
  
मुझे सच्छी में पता नह

"
197,197,"['Have you heard of the Love Bug ? '
 "" Do you mean the ' I love you ' virus that attacks computers through e-mail ? ""
 "" Yes . It is one of the most harmful computer viruses in the world . People say it will break out again om Valentines ' Day this year . ""
 ' This is terrible . Why do hackers play such a dirty trick ? '
 ' Hackers are smart , and they want people to know about it . '
 "" So they create viruses to tell people they are smart ? That's really sick . ""]","क्या आपने लव बग के बारे में सुना है?

हाँ। यह दुनिया में सबसे हानिकारक कंप्यूटर वायरसों में से एक है। लोग कहते हैं कि यह इस साल वैलेंटाइन्स डे पर फिर से फैल जाएगा।

हैकर्स बुद्धिमान होते हैं, और वे लोगों को इसके बारे में जानने की इच्छा रखते हैं।

","क्या आप 'मुझे तुमसे प्यार है' वायरस का मतलब कर रहे हैं जो ईमेल के माध्यम से कंप्यूटरों पर हमला करता है?

यह भयानक है। हैकर्स ऐसा क्यों करते हैं?

तो क्या वे वायरस बनाते हैं ताकि लोगों को यह बताएं कि वे बुद्धिमान हैं? यह सचमुच बीमार है।

","ज्यादा जुनूना लोगों के लिए, यह एक उत्सव है। लेकिन, यादगारी रचना करने में उत्साहित हुने लिए, आ

मुझे ये मानने में नहीं है कि वायरस वास्तव में है। मैं इसे एक जुनूना वैज्ञानिक हूँ, और मेरा मानना

शिकारी लोगों को हकेर हाने से परे होते हैं, लेकिन बिना इसके वे भी हकेर हाने को लेकर हुनालो

"
198,198,"['I am confused by what he said . ' ' Why do you say that ? '
 ' I don ’ t know what he wants to do . Does he want help me or just scold me ? '
 ' Think a little . I think he means well at the bottom of his heart . ']","मैं उसके कहे को लेकर भ्रमित हूँ। तुम ऐसा क्यों कहते हो?

थोड़ा सोचो। मुझे लगता है कि उसके दिल के नीचे वह अच्छा चाहता है।

","मुझे नहीं पता वह क्या करना चाहता है। क्या वह मेरी मदद चाहता है या बस मुझे डांटना चाहता है?

","मेरे माता-पित्रों ने मुझे बताया था कि तुम एक मिशन पर जाते हो, और तुमने मुझे बताया था कि

लेकिन, जो भी सुन्दर होता है, वह उसके लिए किया जाता है। मुझे यह सुनकर हैरान होता हूँ, कि वह कभी

"
199,199,"['Where are you going ? ' ' I ’ m going to the hospital . '
 ' What ’ s the matter ? '
 ' Professor Wang was hurt in a traffic accident . '
 ' That ’ s too bad . How are things now ? '
 ' His life is hanging by a thread , and he is under an emergency treatment . ']","'तुम कहाँ जा रहे हो?'

'क्या मसला है?'

'यह बहुत बुरा है। अब हालात कैसे हैं?'

","'मैं अस्पताल जा रहा हूँ।'

'प्रोफेसर वांग को एक ट्रैफिक हादसे में चोट आई थी।'

'उसकी जिंदगी एक धागे पर लटकी हुई है, और उसे आपातकालीन उपचार के अंतर्गत रखा गया है।'

","- 'मैं भारतगढ़ जा रहा हूँ' - 'तुम्हारा कोई गुरू हो?' - 'नहीं, मेरा कोई गुरू नहीं'
'तुम्ह

बारिश ने मेरे कपड़े全部湿了, और मेरे पैरों में जकड़ी हो गई है। मैं अपने सुनने वाले साथी को ब

- मेरी आँखों को बंद न करुन, मेरे सिर्फ़ आँखों को बंद करुन, और मेरे सिर्फ़ सुनने को बंद

"
200,200,"['Want to meet for lunch this Saturday ? '
 "" Sorry , I can't . I am busy . "" ' What are you doing ? '
 ' I always do volunteer work on the first Saturday of every month . '
 ' What kind of volunteer work ? '
 "" I help out at the children's hospital . I help plan activities . ""
 ' Oh , yeah ? '
 ' Yes , it ’ s exciting . This month we are doing crossword puzzles . ']","'क्या आप इस शनिवार लंच के लिए मिलना चाहेंगे?'

'आप क्या कर रहे हैं?'

'किस प्रकार का स्वयंसेवक कार्य?'

'ओह, हां?'

","'माफ़ कीजिए, मैं नहीं कर सकता। मैं व्यस्त हूँ।'

'मैं हर महीने के पहले शनिवार को स्वयंसेवक कार्य करता हूँ।'

'मैं बच्चों के अस्पताल में मदद करता हूँ। मैं गतिविधियों की योजना में मदद करता हूँ।'

'हां, यह बहुत रोमांचक है। इस महीने हम क्रॉसवर्ड पहेलियाँ कर रहे हैं।'

","- हिन्दी में ""शनिवार"" कोणसा शब्द?
alright, so i came across this question in hindi: ""क्या आप इस शनिवार लंच के लिए मिलना

--'मेरी प्रेमकथा'
i'm trying to understand this problem. it says, ""आप क्या कर रहे हैं?"" which i think is hindi for ""what are you doing?"" or ""what's

पर स्वाद लेने के लिए सूची बनाने की आवश्यकता है।
नमस्ती, हुन्या पुस्तक ""किस प्रकार का स्वयंसेवक क

मैगजीनले सुन्दरकोठा सम्झाउने योजना बनाउने समाच्ची प्रसारित, तपाईंलाई यो समाच्ची हास्य

"
201,201,"['Are the children all grown up now , Rose ? '
 ' Oh , yes . Laura ’ s the oldest . She ’ s a computer programmer . '
 ' Oh , very interesting . And what about Rita ? She was such a bright child — always reading . '
 ' She ’ s a librarian at the public library . '
 ' Really ? And Chris ? She was a very pretty little girl . '
 ' Christy is working as a waitress at a restaurant in Paris . She ’ s married to a French photographer . '
 ' Oh , how interesting . And what about Larry and Rocky ? '
 ' Larry drives a truck . He drives all over the country . We hardly ever seen him . '
 ' Really ? Where does he live now ? ' ' Colorado . '
 ' And does Rocky drive a truck , too ? ' ' Oh , no . Rocky is a pilot . '
 ' Really ? Where does he fly ? Does he fly to other countries ? '
 ' Yes . Mostly to England and France . ']","क्या बच्चे अब सभी बड़े हो गए हैं, रोज़?

'ओह, बहुत दिलचस्प। और रिता के बारे में क्या? वह इतनी उज्ज्वल बच्ची थी - हमेशा पढ़ाई करती रहती थी।'

'सच में? और क्रिस? वह एक बहुत ही सुंदर छोटी लड़की थी।'

'ओह, कितना दिलचस्प। और लैरी और रॉकी के बारे में क्या है?'

","'हाँ, हाँ। लौरा सबसे बड़ी है। वह एक कंप्यूटर प्रोग्रामर है।'

'वह सार्वजनिक पुस्तकालय में पुस्तकालय अध्यक्ष है।'

'क्रिस्टी एक रेस्तरां में वेटर के रूप में काम कर रही है। वह एक फ्रांसीसी फोटोग्राफर से शादीशुदा है।'

'लैरी ट्रक चलाता है। वह पूर

","मेरे साथ एक बार मिलेंगे?
 मेरे साथ एक बार मिलेंगे?
क्य

त्यांनी ने केला का विश्वास जता है?'
'क्या तुम जान्ना चाहते कि मेरा नाम क्या है?'
'क

प्रिया ने सुनेला से पूछा।
'क्या? तुमने क्या सुनाया?' सुनेला ने पूछा।
'मेरे भाई ने म

असल में मेरा मतलब क्या है?
嗯，用户问的是关于“ओह, कितना दिलचस्प。”然后问“और लैरी और रॉकी के बारे में

"
202,202,"['Merry Christmas , Linda ! ' ' Merry Christmas , Lee ! '
 ' Linda , thank you for this wonderful Christmas dinner . I really enjoyed it . '
 "" Thank you for coming . I'm glad you liked it . ""]","['मेरी क्रिसमस, लिंडा!', 'मेरी क्रिसमस, ली!', 'लिंडा, इस शानदार क्रिसमस डिनर के लिए धन्यवाद। मुझे यह बहुत पसंद आया।', 'आने के लिए धन्यवाद। मुझे खुशी है कि आपको पसंद आया।']

",nan,"okay, so i have this problem where i need to translate some sentences from english to hindi. let me first understand what each sentence means and then try to translate them accurately.

the first sentence is: ""मेरी क्रिसमस,

"
203,203,"[""Where's your better half ? "" "" She's at home . ""]","""तुम्हारा बेहतर साॅथ कहाँ है?"" ""वह घर पर है।""

",nan,"""तुम्हारा बेहतर साॅथ कहाँ है?"" ""क्योंकि वह मेरा स्वार्थ है।"" ""तुम्हारा बेहतर साॅथ कहाँ

"
204,204,"['Look , there are some words on the fish . '
 "" I know that they are auspicious fish . It's quite popular nowadays . ""
 "" For God's sake ! It's too bloody . How can people be so cruel ? ""
 ' Not at all . I think the tattoos are so cool and chic . '
 "" You can't prick the fish to please the sick tastes of some bloody people . ""
 "" Honey , it's not so serious . It's just an animal . ""
 "" Just an animal ? But it has life too . If you want a tattoo , get one . It's your choice because you want it . But has anyone asked the fish if it wanted one ? ""
 ' OK , I understand , but what else could we do ? ']","'लो देखो, मछली पर कुछ शब्द हैं।'

'भगवान के लिए! यह बहुत ही खूनी है। लोग इतने क्रूर कैसे हो सकते हैं?'

'तुम मछली को चुभा कर किसी खूनी व्यक्तियों की बीमार पसंद को कैसे पूरा कर सकते हो।'

'सिर्फ एक जानवर? लेकिन इसमें भी जीवन है। अगर आपको टैटू चाहिए, तो लेलो। यह आपकी पसंद है क्योंकि आप चाहते हैं। लेकिन क्या किसी ने मछली से प

","'मुझे पता है कि वे शुभ मछलियाँ हैं। यह आजकल काफी प्रसिद्ध है।'

'बिल्कुल नहीं। मुझे लगता है कि टैटू बहुत ही कूल और शिक हैं।'

'हनी, यह इतना गंभीर नहीं है। यह सिर्फ एक जानवर है।'

","असल में तुमने क्या पाया?  
'क्या मछली का सुनहरा होता है? या कि गोलाकछर होता है?'

असम्म सालों से राजकमल जातवा ने अपने परिवार को अपने साथ नहीं ले जाने के बारे में विचार किया

हे कुनको व्यक्तियों को बीमार को लागि प्रयोग हुन सक्छ?
alright, so i need to figure out how to translate this query into english and then provide a detailed explanation

ूछा और वो भी एक जानवर है?'
किसी ने मछली से पूछा और मछली ने कहा कि 'नहीं, मछली ने कह

"
205,205,"[""Who's singing in your home , Jim ? "" "" It's Ellie and her friends . ""
 "" Who's Ellie ? ""
 ' She\'s my little niece.It \' s her birthday.They \' re singing "" Happy Birthday "" . '
 ' Oh , I see.how old is she ? ' "" She's ten . ""
 "" I suppose they're playing games . ""
 "" Oh , yes.Ellie was playing games all day yesterday.By the way , Alice , when's your birthday ? ""
 ' Today . ' ' Today ? ' ' Yes . '
 ' Well , imagine that ! How old are you ? '
 ' Eighteen.Some friends are having a birthday party for me tonight.Do you want to come ? '
 ' Very much.What time ? ' ' About 6:00 . '
 "" I'll be at your house at about 5:30 . Happy birthday . ""]","""तुम्हारे घर में कौन गा रहा है, जिम?"" ""यह एली और उसके दोस्त हैं।""

""वह मेरी छोटी भतीजी है। आज उसका जन्मदिन है। वे 'हैप्पी बर्थडे' गा रहे हैं।""

""मुझे लगता है कि वे खेल रहे हैं।""

""आज।"" ""आज?"" ""हाँ।""

""बहुत। कितने बजे?"" ""लगभग 6:00 बजे।""

","""एली कौन है?""

""ओह, समझा। वह कितनी साल की है?"" ""वह दस साल की है।""

""ओह, हाँ। एली कल पूरे दिन खेल रही थी। वैसे, एलिस, तुम्हारा जन्मदिन कब है?""

""वाह, यह कैसे! तुम कितने साल की हो?"" ""अठारह। कुछ दोस्त मेरे लिए आज रात को जन्मदिन पार्टी रख रहे हैं। क्या तुम आना चाहोगे?""

""म

","""फिर तुम्हारे साथ क्या हुना?"" ""हम यहाँ सिर्फ़ गाने के लिए आते हैं।"" ""तुम जिम को क्या सिखात

रमेश ने मेरे सामने एक बार फिर ये बातें कहीं।""

okay, so i've been given this sentence: ""वह मेरी छोटी भतीजी है। आज

translate this into english.

okay, so i need to translate the hindi sentence  into english. let me break this down step by step.

first, i'll

""क्या?"" ""क्या?"" ""क्या?"" ""क्या?"" ""क्या?"" ""क्या?"" ""क्या?""

okay, so i'm trying to figure out what ""आज"" and

""क्या हुना?"" ""क्या हुना?"" ""क्या हुना?"" ""क्या हुना?"" ""क्या हुना?"" ""क्या हुना?"" ""क

"
206,206,"['Well , it was nice meeting you . ' ' Yes , I hope we meet again . '
 "" Sure , I'll give you a call . "" ' Okay . ']","'ठीक है, आपसे मिलकर अच्छा लगा।' 'हां, मुझे आशा है कि हम फिर मिलें।' ""ठीक है, मैं आपको फोन करूंगा।"" 'ठीक है।'

",nan,"हे ये दो संदेश, जो एक-दूसरे को सुनकर, एक सामान्य बातचीत हैं। लेकिन, ये संदेश किसी विशेष

"
207,207,"['I saw an interesting program on TV last night . It was about elderly people . '
 ' And what did the program say ? '
 ' It said that people with a positive attitude 7 tend to live longer and happier . '
 ' I think that many physicians 8 now agree with that idea . '
 ' And the TV program also said that physical exercise helps people deal with stress . '
 ' And the most active older people seem to enjoy some kind of physical exercise . My father is over 60 years old , and he lifts weights every day . ']","मैंने कल रात टीवी पर एक दिलचस्प कार्यक्रम देखा। यह बुजुर्ग लोगों के बारे में था।

उसने कहा कि जिन लोगों की सकारात्मक दृष्टिकोण होती है, वे ज्यादा देर और खुश रहते हैं।

और टीवी कार्यक्रम ने भी कहा कि शारीरिक व्यायाम लोगों को तनाव से निपटने में मदद करता है।

","और कार्यक्रम ने क्या कहा?

मुझे लगता है कि अब कई चिकित्सक उस विचार से सहमत हैं।

और सबसे ज्यादा सक्रिय बुजुर्ग लोगों को किसी न किसी प्रकार का शारीरिक व्यायाम का आनंद लेने का लगता है। मेरे पिताजी 60 साल से अधिक के हैं, और वे हर दिन वेट उठाते हैं।

","मेजरकोइडल्स ने एक विशेष कार्यक्रम आयोजित किया था और बुजुर्गों को उनके स्वाद के लिए बिळची क

और जो लोगों को नकारात्मक दृष्टिकोण होता है, वे कम देर और कम खुश रहते हैं। 
उसने यह भी बताया कि सकार

एक बार में एक्सरसाइज़ करने वाले लोगों का यह अनुभव होता है? मैं भी एक्सरसाइज़ करता हूँ, लेकिन मुझे

"
208,208,"[""Did you see the information on sales for last year ? The sales review was made at our last board meeting . There's a great news for our shareholders . ""
 "" Yeah , I went over the figures this morning . We're finally started making money again ! ""
 "" We've never sold this much before , our growth this year has been phenomenal . We have captured 8 % of the market , up from last year by 120 % . Our strategy is working ! ""
 ' not only our annual sales brake a record , but our month by month earnings exceeded our forecast as well . After a two-year slump , we finally back in the black . '
 "" The company's performance has improved since Wallace became president . He's made our little business into a real lucrative operation . Products are selling like hotcakes . ""
 "" I think our success is partly because of Wallace's contribution , and partly because of our new marketing strategy . Because of the new advertising campaign , we have become the top sellers in the field . ""
 "" Let's hope this stroke of good luck lasts . I hope we are over our financial difficulties for good . ""
 "" Let's hope it is ! ""]","""क्या आपने पिछले साल की बिक्री की जानकारी देखी थी? बिक्री की समीक्षा हमारी पिछली बोर्ड की मीटिंग में की गई थी। हमारे सेयरहोल्डर्स के लिए बड़ी खबर है।""

""हमने पहले कभी इतनी बिक्री नहीं की थी, हमारी वृद्धि इस साल अद्भुत रही है। हमने बाजार का 8% हिस्सा बना लिया है, पिछले साल से 120% अधिक। हमारी रणनीति काम कर रही है!""

","""हां, मैंने आज सुबह उन आंकड़ों पर नजर डाली थी। हम फिर से पैसा कमाने लगे हैं!""

""हमारी वार्षिक बिक्री ही न केवल एक रिकॉर्ड तोड़ी है, बल्कि महीने-महीने की कमाई भी हमारे पूर्वानुमान को पार कर गई है। दो साल की थकान के ब

","किसी व्यक्ति को बिक्री की जानकारी देने वाला एक व्यक्ति ने योहरो से पूछ दिया था। योहरो

सुनीला ने कहा।
""क्या ये सभी अच्छी बातें हैं? हमारे मुन्नक्कुडू सुन्दर, और स्वादिष्ट भी हैं।""

"
209,209,"['What a letdown . I wanted to experience some Mafia culture firsthand . '
 "" It's worth it just to go and eat what the mafia eat ! The five-dollar tiramisu is a culinary orgasm . ""
 ' Such a thing exists ? ' "" Fortunately , yes . You're blushing ! ""
 ' Am I ? Um ... my face gets red when I walk too fast . '
 "" You're embarrassed , aren't you ? You gotta loosen up in Little Italy . The lady at the cafe will kiss you when you meet her ... ""]","'कितना निराशाजनक। मुझे माफिया संस्कृति को स्वयं अनुभव करना था।'

'ऐसी चीज होती है?'

'क्या? उम... मेरा चेहरा जब मैं बहुत तेज चलता हूं तो लाल हो जाता है।'

","'माफिया जो कुछ भी खाते हैं, उसे खाने के लिए जाने में वास्तव में लायक है! पांच-डॉलर वाला तिरामिसू एक रसोईय उत्तेजना है।'

'भाग्य से, हां। तुम शरमा रहे हो!'

'तुम शर्मिंदा हो, ना? तुम्हें लिटिल इटली में ढीला करना होगा। कैफे में मिलने पर वह महिला तुम्हें चुम्बन करेगी...'

","असल में, मैं एक स्वादिष्ट व्यक्ति हूँ, जो अपने जीवन में हर चीज़ों को जज्बा करना चाहता हूँ, लेकिन माफ

असली प्रेमकालो हुने चाहिए।  
(नमस्ते)

कलकट्ट: यो चीज होइने या हुने?  
कलकट्ट

मेरा मतलब है कि मेरे चेहरा जब मैं बहुत तेज चलता हूं, तो लाल हो जाता है।' मेरा मतलब है कि मेरे च

"
210,210,"['Did you get any rewards or honors in college ? '
 ' Yes , I received the scholarship 3 times on end . '
 ' Did you join the Communist Party of China ( CPC ) ? '
 ' Yes , I joined the CPC when I was a freshman ']","क्या आपको कॉलेज में कोई पुरस्कार या सम्मान मिला था?

क्या आपने चीन की कम्युनिस्ट पार्टी (सीपीसी) में शामिल हो गए थे?

","हां, मैंने तीन बार लगातार छात्रवृत्ति प्राप्त की थी।

हां, मैंने जब मैं फ्रेशमैन था तब सीपीसी में शामिल हो गया था।

","well, i didn't receive any awards or recognitions in college.  
  
क्या आपको क

मेरे सिखास्ता हुन्न, मेरे हुन्न.  
क्या आपने सिखास्ता हुन्न?  
नहीं, मेरे सिखास्ता हुन

"
211,211,"['Your brand new car is so excellent . I like it very much . '
 ' Let ’ s go for a joy ride . ']","आपकी नई कार बहुत उत्कृष्ट है। मुझे यह बहुत पसंद है।

","चलो, एक आनंद भरी सवारी के लिए चलें।

","मेरे साथी ने भी इसे बहुत प्रिय किया है। तुम्हारी इस सेवा को बहुत-बहुत धन्यवाद हो।
तुम्हारी इस

"
212,212,"['Are you watching the soccer match tonight ? It must be the most exciting one in this season . '
 ' Well , of course I can ’ t miss it . Which team are you for ? '
 ' Manchester United . What about you ? '
 ' Me too . Do you think they are going to get the championship this time ? '
 ' I have confidence in them . ']","क्या आप आज रात फुटबॉल मैच देख रहे हैं? यह इस मौसम में सबसे रोमांचक मैच होना चाहिए।

मैं मैंचेस्टर यूनाइटेड के लिए। आपके बारे में क्या?

मुझे उन पर भरोसा है।

","हां, बिल्कुल मैं इसे छोड़ नहीं सकता। आप किस टीम के लिए हैं?

मैं भी। क्या आपको लगता है कि इस बार वे चैम्पियनशिप जीतेंगे?

",""" बॉस ने मुझे सांगको के साथ मिलकर हफ्ताना एक प्रोग्राम बनाने को कहा था।

डिक्शनरी में नए शब

मैं चेल्सी का समर्थक हूँ, लेकिन मैंचेस्टर यूनाइटेड के लिए भी एक उत्साही दिलचा हूँ।

आपका विश

- रामानujan
alright, so i came across this problem that says, ""prove that you can always trust the pythagorean theorem."" hmm, that's an interesting statement. i know the pythagorean theorem is about right

"
213,213,"[""The weekend's finally here ! ""
 "" And it's a long one . I have Monday off . It's Memorial Day or something like that . ""
 "" Yep . It's the kickoff of the barbecue season . We're invited to a grill party in the park tomorrow . ""
 ' Sounds good . What do we need to bring ? '
 "" We need to buy some buns for the hot dogs and hamburgers , and I'm making potato salad . ""
 "" I'll dig out the Frisbee and my kite from Taiwan . ""]","""अंत में सप्ताहांत आ गया है!""

""हाँ। यह बारबीक्यू सीजन की शुरुआत है। हमें कल पार्क में ग्रिल पार्टी में आमंत्रित किया गया है।""

""हमें हॉट डॉग्स और हैम्बर्गर्स के लिए कुछ बन्स खरीदने की जरूरत है, और मैं आलू सलाद बना रहा हूँ।""

","""और यह लंबा है। मेरे पास सोमवार की छुट्टी है। याददाश्त दिवस या कुछ ऐसा है।""

""अच्छा लग रहा है। हमें क्या लेकर आना है?""

""मैं फ्रिस्बी और मेरी पतंग ताइवान से निकाल लूंगा।""

","वाराणासी के लिए, इसका मतलब क्या है?
 वाराणासी के लिए, इसका मतलब क्या

म्यांग ने कहा ""मैं, यी हुन्न, मेरे साथी हुन्न, और साथ हुन्न।"" उसने मुझसे पूछा ""तुम क्या

राम ने कहा।
""तुम जान हो कि मेरे पापा मेरे साथ नहीं हैं, और मेरी माँ बार-बार मुझ पर गुजर जाती है।

"
