,0,1,2,3,4
233,233,"[""Kathy ! How are you ? It's been ages ! What are you doing these days ? ""
 "" I just opened my own restaurant . I'm also head chef . ""
 "" You're kidding ! You've always hated cooking ! ""
 ' Well , I used to hate cooking , but now I love it . '
 ' When did you change your mind ? '
 ' After I tried French food . Before that , I used to cook really boring things for my family . '
 "" I still can't believe it ! So , did you go to cooking school or something ? ""
 ' Yeah . I went to California to study . '
 ' Really ? How long did you stay there ? '
 ' I was there between 88 and 90 . ' ' And what did you do after that ? '
 ' Then I came back here . I worked for about three years to get some experience . ']","""कैथी! तुम कैसी हो? बहुत समय हो गया! तुम आजकल क्या कर रही हो?""

""तुम मजाक कर रही हो! तुमने हमेशा पकाना नफरत किया है!""

""तुमने कब अपनी राय बदली?""

""मुझे अभी भी विश्वास नहीं हो रहा! तो, क्या तुमने कुकिंग स्कूल जाया था या कुछ और?""

""सच में? तुम वह

","""मैंने अपना खुद का रेस्टोरेंट खोल लिया है। मैं भी हेड शेफ हूँ।""

""अच्छा, मुझे पकाना पहले नफरत थी, लेकिन अब मुझे यह पसंद है।""

""जब मैंने फ्रेंच खाना ट्राई किया। उससे पहले, मैं अपने परिवार के लिए बहुत ही उबाऊ चीजें पकाती थी।""

""हां, मैं कैलिफोर्निया गई थी पढ़ाई के लिए।""

","यह कहते हुए, ली ने अपने दोस्य के चेहरे पर अपने चेहरा �

मैंने अपनी बेटी के साथ अपनी शांत विवाद के बारे में बा�

- ""हमने अपनी राय बदल दी थी जब अपने बेटे के रोने को दे�

एक बार एक बहुत अच्छा लड़का मेरे साथ बात कर रहा था ज

ां थे जब राजनेता के साथ गुप्त बैठक हुई थी? अच्छा, तो

"
234,234,"['Susan , I am inviting you and Frank to our house warming party this weekend . '
 ' A house warming party ? '
 ' Yes , Deborah and I are going to buy a new home in Woodlawn . '
 ' Congratulations ! That ’ s wonderful . I bet both of you are quite happy . '
 ' Well , we have always dreamed of owning our own home , but real estate 1 in this area is extremely expensive . '
 ' I understand . That ’ s why Christopher and I want to find a place in a small town , far from the city . '
 ' That ’ s a good idea if you can find employment nearby . '
 ' I agree . That ’ s why Christopher is already looking for a job in Maine , or Wisconsin . ']","सुसन, मैं आपको और फ्रैंक को इस हफ्ते हमारे घर के गृह प्रवेश पार्टी में आमंत्रित कर रहा हूँ।

हाँ, डेबोरा और मैं वुडलॉन में एक नया घर खरीदने जा रहे हैं।

अच्छा, हमें हमेशा अपना घर खरीदने का सपना था, लेकिन इस क्षेत्र में अच्छी तरह से महंगा अस्तित्व है।

अगर आप पास की नौकरी ढूंढ सकते हैं तो यह एक अच्छा विचार ह

","एक गृह प्रवेश पार्टी?

बधाई हो! यह तो बहुत अच्छा है। मुझे विश्वास है कि आप दोनों बहुत खुश होंगे।

मैं समझता हूँ। इसीलिए क्रिस्टोफर और मैं शहर से दूर एक छोटे शहर में एक जगह ढूंढना चाहते हैं।

","आपको अपना आगंतुक जांच करने के लिए बर्बादी के बारे में

एक घर के लिए अपने खर्च के बारे में बात करें। मुझे लगता

समाज में घर के लिए बहुत बड़ी आवश्यकता है, लेकिन आपक

ोगा अगर आपके पास कुछ अन्य विकल्प हैं तो आपको लंबे समय

"
235,235,"['What can I do for you ? ' ' I am trying to find this book . '
 ' What ’ s the problem ? '
 ' It doesn ’ t seem like this library has it . '
 ' Have you checked the computer ? ' ' I have already . '
 ' What did it say ? '
 ' It says the book is on the shelf , but I didn ’ t find it there . '
 ' I can always borrow the book from another library . '
 ' You can do that ? '
 ' I ’ ll make the call and contact you when it gets in . '
 ' That ’ s fantastic . Thank you . ']","'मैं आपके लिए क्या कर सकता हूँ?'

'क्या समस्या है?'

'क्या आपने कंप्यूटर की जांच की है?'

'उसने क्या कहा?'

'मैं हमेशा किसी अन्य पुस्तकालय से पुस्तक उधार ले सकता हूँ।'

'मैं कॉल करके आपको संपर्क करूंगा जब वह मिल जाएगी।'

","'मैं इस किताब को ढूंढ़ने की कोशिश कर रहा हूँ।'

'लगता नहीं कि इस पुस्तकालय में यह है।'

'हाँ, मैंने कर लिया है।'

'उसमें लिखा है कि पुस्तक शेल्फ पर है, लेकिन मैं वहां नहीं मिला।'

'क्या आप ऐसा कर सकते हैं?'

'यह बहुत शानदार है। धन्यवाद।'

","इस वाक्य में कौन-से विशेष लक्षण हैं?

""मैं आपके लिए

या 'क्या समस्या हो सकती है?' अपने मित्र को बताने के लिए कौ

यह प्रश्न एक अप्रत्यक्ष रूप से कौन उठाता है? 'क्या आप

यह प्रश्न एक विशेष विषय के बारे में है जो एक बार बहुत

– इस परिच्छेद के अनुसार, आप अपने पुस्तकालय के नाम बताए

इस वाक्य में कौन-सा विशेषण है? और कौन-सा विशेषण लि�

"
236,236,"['ABC Rent-a-Car . May I help you ? '
 ' I would like to rent a car . What kind of car do you have ? '
 ' We have Volkswagen , Pinto , Plymouth and Datsun . '
 ' What is the rate ? '
 ' Twenty dollars per day for Volkswagen , Pinto and Datsun , and twenty-seven dollars for Plymouth . '
 ' How about mileage and gas ? '
 ' There is no charge for mileage . And fill up the gas when you return the car to us as it is not included . '
 "" OK . I'll try a Pinto . I want to rent a car for one week . ""
 "" All right , sir . May I have your driver's license ? ""
 ' Here you are . ']","'एबीसी रेंट-ए-कार। क्या मैं आपकी मदद कर सकता हूँ?'

'हमारे पास वोल्क्सवैगन, पिंटो, प्लिमथ और डेटसन हैं।'

'वोल्क्सवैगन, पिंटो और डेटसन के लिए प्रतिदिन बीस डॉलर और प्लिमथ के लिए सत्ताईस डॉलर।'

'माइलेज के लिए कोई शुल्क नहीं है। और जब आप हमें कार वापस करें तो गैस भर दें क्योंकि यह समाविष्ट नहीं है।'

'ठीक है, सर। क्या

","'मुझे एक कार किराए पर लेना है। आपके पास कौनसी कारें हैं?'

'रेट क्या है?'

'माइलेज और गैस के बारे में क्या है?'

'ठीक है। मैं पिंटो ट्राई करूंगा। मैं एक हफ्ते के लिए कार किराए पर लेना चाहता हूँ।'

","- 'मुझे आपकी मदद करने के लिए कोई विशिष्ट अपेक्षा नहीं ह�

अमेरिकी ऑटोमोबाइल कंपनी के लिए एक बार इस तरह के शब्द

अपने अनुवाद में, अंग्रेजी विकिपीडिया के अनुवाद में, अ

उन्होंने कहा।
इस बारे में अधिक जानकारी के लिए, आप अप

आप मुझे आगे की राह दिखा सकते हैं?'
'हाँ, बेटा। तुम अब

"
237,237,"['Would you be willing to accompany me to the party tonight ? '
 "" Sure , I'd love to . ""]","क्या आप आज रात पार्टी में मेरे साथ चलने को तैयार होंगे?

","""बिल्कुल, मुझे बहुत पसंद है।""

","यह एक सामान्य प्रश्न है जो बार-बार लोग अपने दोस्तों क

"
238,238,"['Which film shall we see ? '
 "" There is nothing good at the moment.Let ' s do something different.Would you like to go to a concert ? ""
 "" Yes , I'd love to.Here is a good one , Mozart and Beethoven.It ' s on the Festival Hall . ""
 ' Fine ! Do you want anything to eat now ? ' "" No , I'm not hungry . ""
 "" Well , let's go and have something to drink instead . I know a good place . It's a little expensive , but it's fun . ""]","हम कौनसी फिल्म देखेंगे?

हां, मुझे बहुत पसंद है। यहाँ एक अच्छा है, मोजार्ट और बीथोवन। यह फेस्टिवल हॉल में है।

अच्छा, चलो बजाय कुछ पीने चलते हैं। मुझे एक अच्छी जगह पता है। थोड़ा महंगा है, लेकिन मज़ा आएगा।

","इस समय कुछ अच्छा नहीं है। चलो कुछ अलग करते हैं। क्या आप कॉन्सर्ट में जाना चाहेंगे?

ठीक है! क्या आप अभी कुछ खाने की इच्छा करते हैं? ""नहीं, मुझे भूख नहीं है।""

","अगर आप एक फिल्म देखना चाहते हैं, तो आपके लिए बेहत

यह एक बहुत बड़ा हॉल है, लेकिन इसमें बहुत अच्छा श

मैं एक बार जाने वाले जालंधर के एक छोटे से बार में ज

"
239,239,"[""Spring Festival is the most important festival in China , isn't it ? ""
 "" Yes , that's true . "" ' How long is the holiday ? '
 "" It depends.But usually it's about 15 days . ""
 ' Do you eat any special food for the festival ? '
 ' Yes , dumpling is a must.There is also other food.For example , people eat chicken for good luck . '
 "" That's interesting . I'm told the Chinese firework is very beautiful , isn't it ? ""
 "" Yes , it's really wonderful ! ""
 ' Oh , great ! I hope I can spend this Spring Festival with you here in Beijing . '
 "" I'm sure you'll have a good time . ""]","""वसंत उत्सव चीन में सबसे महत्वपूर्ण त्योहार है, क्या नहीं है?""

""यह निर्भर करता है। लेकिन आम तौर पर यह लगभग 15 दिन का होता है।""

'हां, मोमो अनिवार्य है। और भी खाना है। उदाहरण के लिए, लोग अच्छे भाग्य के लिए मुर्गा खाते हैं।'

""हां, यह सच में अद्भुत है!""

","""हां, यह सच है।"" 'छुट्टी कितनी दिन की है?'

'क्या तुम त्योहार के लिए कोई विशेष खाना खाते हो?'

""यह दिलचस्प है। मुझे सुना है कि चीनी पटाखा बहुत खूबसूरत है, क्या नहीं है?""

'ओह, बहुत अच्छा! मुझे आशा है कि मैं बीजिंग में तुम्हारे साथ यह वसंत उत्सव बिता सकूं

","के अनुवाद के लिए अंग्रेजी में वाक्य के रूप में लिखें, �

अनुवाद करें ""this depends. but generally, it lasts about 15 days."" 

this is the translation of the given hindi sentence. the original sentence is in hindi and the translation is in english.

टॉम के शब्दों में, लोगों के लिए खाना चाहिए कि वे अपन

बोलते हुए मैन ने कहा, ""मैं आपके लिए एक विशेष आमंत्रण

"
240,240,"[""I'm really sick of waiting for a bus . ""
 ' Yeah.Especially when you have something urgent to do . '
 ' But a taxi costs too much . ' "" That's true . ""]","""मुझे बस का इंतजार करके बहुत थक चुका है।""

""लेकिन टैक्सी का खर्च बहुत ज्यादा होता है।"" ""यह सच है।""

","""हाँ। खासकर जब आपके पास कुछ अत्यावश्यक काम हो।""

","क्या यह वाक्य अच्छा है और कौन सी भाषा के नियम को यह ल

""मैं बस के अंतिम स्टेशन तक जाऊंगा।"" ""अच्छा, तो जाओ।""

"
241,241,"[""I feel absolutely horrible . My temperature is 41 degrees Celsius , and I've got a headache and a runny nose . ""
 ' do you have any other symptoms ? '
 "" I've also got a terrible stomach-ache . Is my face still swollen ? ""
 ' just a little . Has your toothache gone now ? '
 "" yes , for the most part . It doesn't feel as bad as my other ailments , anyway . ""
 ' how about your tongue ? Does it still hurt ? '
 "" no , the burn ointment seemed to take effect right away . I think it's already healed . ""
 ' how did you get that burn again ? '
 ' I scalded on the hot coffee a few days ago . '
 "" you haven't had much luck lately , have you ? ""
 "" no , but I'm sure I'll get better soon . ""
 "" when's the last time you took your tablets ? ""
 ' I took the red ones just before lunch and the white ones just after lunch . '
 "" I think it's time you took another does of each . What would you like to drink with them ? ""
 ' just some water , please . Do you have any ointment for my nose ? It feels so itchy after blowing my nose so much . '
 "" sure , I'll just go and get it now . what would you like to eat ? Some soup ? ""
 ' that sounds good . '
 "" soup always makes me feel better when I'm sick . I hope it makes you feel better , too . ""]","""मुझे पूरी तरह से बहुत खराब महसूस हो रहा है। मेरा तापमान 41 डिग्री सेल्सियस है, और मुझे सरदर्द और बहती नाक है।""

""मेरे पेट में भी बहुत दर्द है। क्या मेरा चेहरा अब भी सूजा हुआ है?""

""हां, अधिकांश तो गया है। जितना भी दर्द है, वह अन्य बीमारियों की तुलना में ज्यादा नहीं लगता।""

""नहीं, जलने वाली दवा तुरंत प्रभावित होने लगी। मुझे लगता है कि वह पहले ही ठीक हो गई है।""

","""क्या आपके पास कोई अन्य लक्षण हैं?""

""थोड़ा सा ही। क्या आपका दांत का दर्द अब गया है?""

""आपकी जीभ कैसी है? क्या अब भी दर्द है?""

""आपने फिर से वह जलन कै

","- इन शब्दों में एक लड़की ने अपनी बीमारी के बारे में �

अपने आपको बचाने के लिए लड़ाई में उसकी आंखों में आंस

- इस बात के लिए उनके परिवार के लोगों को शुक्रिया अदा करे�

यह कथन एक व्यक्ति के बारे में कौन-सी बीमारी के बारे मे�

"
242,242,"[""I haven't got enough evidence for prosecuting him . ""
 "" Why don't you find someone who is in the know . ""
 "" I'm just thinking about that , but the trouble is , I don't know who is well in the know . ""
 ' Did you ask his former secretary , Lora ? She knows a lot about him . '
 "" Thanks for reminding me . She's the right person to help me . ""]","""मेरे पास उसे दोषी ठहराने के लिए पर्याप्त सबूत नहीं है।""

""मैं बस उसी के बारे में सोच रहा हूँ, पर समस्या यह है कि मुझे यह नहीं पता कौन अच्छे से जानकार है।""

""मुझे याद दिलाने के लिए धन्यवाद। वह मेरी मदद करने के लिए सही व्यक्ति है।""

","""तुम क्यों नहीं किसी को ढूंढ रहे हो जो इस बारे में जानकार हो।""

""क्या तुमने उसकी पूर्व सहायक, लोरा से पूछा? उसे उसके बारे में बहुत कुछ पता है।""

","- एक आरोपी के खिलाफ कार्यवाही शुरू करने के लिए आपके पा�

- एक व्यक्ति ने कहा।
""मैं बस उसी के बारे में सोच रहा ह

के अनुवाद अंग्रेजी में क्या होगा? ""thank you for reminding me. he is the right person to help me."" या ""thank

"
243,243,"['What are you two doing in here ? '
 "" We heard you weren't feeling well , so we came to check on you . ""
 ' I was sitting there giving out nametags and all of a sudden , there she was . '
 ' Who , Femi ? Yeah , Yi-jun saw her inside . '
 ' All these memories of prom night came back to me . I had to be alone . You remember that night ? '
 "" I remember someone spiked my punch . You sat with me in the girl's bathroom ... ""]","""तुम दोनों यहाँ क्या कर रहे हो?""

""मैं वहाँ बैठा था नेमटैग बाँटते हुए और अचानक, वह वहाँ थी।""

""प्रोम रात की सारी यादें मुझे वापस आ गईं। मुझे अकेले होना पड़ा। क्या तुम उस रात को याद करते हो?""

","""हमने सुना कि आपको ठीक महसूस नहीं हो रहा है, इसलिए हम आपकी जाँच करने आए हैं।""

""कौन, फेमी? हां, यी-जून ने उसे अंदर देखा।""

""मुझे याद है किसी ने मेरे पंच में कुछ मिलाया था। तुम लड़कियों के बाथरूम में मेरे साथ बैठे थे...""

","अनुवाद करें अंग्रेजी में।
""what are you two doing here?"" 

""what are you two doing here?"" 

""what are you two doing here?""

- ""i was sitting there, handing out nametags, and suddenly, she was there."" - the first line of the story. what a wonderful opening! i'm not sure how i feel about the story yet, but it's definitely got

यह प्रसिद्ध उद्धरण किस लेखक के लेख से लिया गया है? इसक

"
244,244,"[""You're not looking happy.What ' s the matter ? ""
 "" Oh , nothing special . I'm just a bit tired . "" ' With the job ? '
 ' With everything , with everybody , with all this ! '
 ' A good suggestion for you.You need a holiday . '
 "" It wasn't always like this , you know . "" ' What do you mean ? '
 "" Well , I mean.We always do the same thing.There ' s no variety in our lives . ""
 "" You need a holiday.That ' s what's the matter . ""
 ' Certainly , perhaps . ']","""तुम खुश नहीं लग रहे। क्या बात है?""

'सब कुछ के साथ, सभी के साथ, सब कुछ के साथ!'

""हमेशा ऐसा नहीं था, तुम जानते हो।"" 'तुम क्या मतलब कर रहे हो?'

""तुम्हें एक छुट्टी की आवश्यकता है। यही समस्या है।""

","""ओह, कुछ खास नहीं। मैं थोड़ा थक गया हूँ।"" 'काम के साथ?'

'तुम्हारे लिए एक अच्छा सुझाव। तुम्हें एक छुट्टी की आवश्यकता है।'

""अच्छा, मेरा मतलब है। हम हमेशा वही काम करते हैं। हमारे जीवन में कोई विविधता नहीं है।""

'बिल्कुल, शायद।'

","अगर मैं एक दोस्य के रूप में उसके साथ बैठकर अपने दि�

- इस बार एक नई लक्जरी पेट्रोल गाड़ी के लॉन्च के साथ, �

इसके बाद वह एक निश्चित ध्वनि बजाते हुए उसके पीछे ले

- एक व्यक्ति के खिलाफ आरोप लगाने वाले एक व्यक्ति ने

"
245,245,"[""Oh dear , Miss , you are soaked ! Wow , it's really raining heavily outside . ""
 "" Yes , it sure is . I had to run here from work ! I need to rush as I'm on my lunch break . ""
 "" Well please , why don't you go ahead of me in line ? I'm in no hurry . ""
 "" Oh , that's so nice of you ! Thank you very much . ""
 "" My pleasure Miss . Actually , could you recommend what to eat here ? I've never been here before . ""
 "" Sure . Well , the avocado sandwich is delicious , and it's the healthiest thing on the menu . Personally , I think the beef salad is the tastiest choice . I usually get that . Also , the milkshakes are the best milkshakes in town ! ""
 ' Well , thanks for the suggestions . ' "" Oh , don't mention it . ""]","""ओह डियर, मिस, आप भीग गई हैं! वाह, बाहर बहुत जोर से बारिश हो रही है।""

""चलो फिर, क्यों नहीं आप पहले लाइन में जाती हैं? मुझे कोई जल्दी नहीं है।""

""मेरा खुशी है मिस। वास्तव में, क्या आप यहाँ क्या खाना सिफारिश करेंगी? मैं पहले कभी नहीं आया हूँ।""

","""हां, बिल्कुल सही है। मुझे यहाँ से दौड़कर आना पड़ा! मुझे जल्दी है क्योंकि मेरा लंच ब्रेक है।""

""ओह, यह तो बहुत अच्छा है! बहुत बहुत धन्यवाद।""

""बिल्कुल। अच्छा, एवोकाडो सैंडविच स्वादिष्ट है, और यह मेन्यू में सबसे स्वस्थ चीज है। व्यक्तिगत रूप से, मुझे बीफ सल

","उस बारिश के बारे में बात करते हुए एक व्यक्ति ने एक महि�

इस वाक्य में कौन-सा विकल्प सही है? 1) आप पहले लाइन म

- यह एक बार एक अपरिचित व्यक्ति ने मुझे बार के बारे मे�

"
246,246,"[""Dad , what's the date ? "" "" It's December eighteenth . ""
 ' In seven days it will be Christmas Day . ' ' Yes , I know that . '
 ' So , can I buy some new shoes as a Christmas present ? '
 ' Sure , a promise is a promise . ']","""पापा, आज कौन सी तारीख है?"" ""यह १८ दिसंबर है।""

""तो, क्या मैं क्रिसमस का तोहफा के रूप में कुछ नए जूते खरीद सकता हूँ?""

","""सात दिन में क्रिसमस डे होगा।"" ""हां, मुझे पता है।""

""बिल्कुल, वादा वादा होता है।""

","""हाँ, आपके दिसंबर में आपके १८ वें दिन है।"" ""हाँ, ल

यह प्रश्न अपने आप में एक छोटा सा झूठ लिए बैठा हुआ लग

"
247,247,"['What happen , John ? ' ' Nothing . ' ' Why do you look unhappy ? '
 ' I ’ m rather disappointed at not being able to see my best friend off . '
 ' Oh , cheer up . He ’ ll understand you . ']","'जॉन, क्या हुआ?' 'कुछ नहीं।' 'तुम दुखी क्यों लग रहे हो?' 'मुझे अपने सबसे अच्छे दोस्त को विदा करने की असमर्थता पर बहुत निराशा है।' 'ओह, खुश रहो। वह तुम्हें समझेगा।'

",nan,"'हाँ, लेकिन अगले महीने तक वह नहीं होगा।' 'तुम्हारा वि�

"
248,248,"['This man is your fiance , Dolly ? ' ' Yeah , how do you like him ? '
 "" He's handsome . "" ' Can you give me a touch of his character ? '
 "" He's outgoing and honest , but sometimes he's a bit conservative . ""]","यह आदमी तुम्हारा दुल्हा है, डॉली? 'हां, तुम्हें उसे कैसा लगता है?'

""वह बाहरी और ईमानदार है, लेकिन कभी-कभी वह थोड़ा पुराना सोचने वाला है।""

","""वह सुंदर है।"" 'क्या तुम मुझे उसके चरित्र का एक झलक दे सकते हो?'

","अब मैं अपने आप को अपने मन के दृष्टि से देख रही हूं, �

इस वाक्य में विशेषण के लिए अल्पविराम का प्रयोग करना चाह

"
249,249,"['Do you think I should buy this now and bring it with us ? '
 "" Don't bother . those are a dime a dozen where we are going . ""]","क्या आपको लगता है कि मैं अब यह खरीदूं और हमारे साथ ले आऊं?

","परेशान न हों। हम जहाँ जा रहे हैं, वहाँ ये बहुत ही सस्ते मिलते हैं।

","अपने जीवन में आपके अनुभव के आधार पर, कृपया बताइए कि आ

"
250,250,"['Brooke , are you still mad ? Is your mom mad ? '
 "" No ... mom said that we'll have the wedding at home on the 2nd . So let's hope your mom is right about that being a lucky day ... ""
 ' It will be . And today is , too . I just talked to the airlines ... '
 "" They're going to give us back the seats ? ""
 "" No , they're giving us discount tickets on a honeymoon package in ... ""
 ' Hawaii ? My dream honeymoon destination ? '
 "" You got it ! We'll fly there directly from Texas . ""
 "" Oh , Jack ! That's wonderful ! ""]","['ब्रुक, क्या तुम अब भी नाराज हो? क्या तुम्हारी मां नाराज है?'

'यह होगा। और आज भी है। मैंने हवाई जहाजों से बात की है ...'

""नहीं, वे हमें डिस्काउंट टिकट दे रहे हैं एक हनीमून पैकेज में ... ""

""तुमने सही समझा! हम वहाँ सीधे टेक्सास से उड़ेंगे।""

","""नहीं ... मां ने कहा कि हम घर पर 2 तारीख को शादी करेंगे। तो चलो उम्मीद करते हैं कि तुम्हारी मां सही हैं कि यह एक भाग्यशाली दिन है ... ""

""क्या वे हमें सीट वापस देंगे?""

'हवाई? मेरा सपना हनीमून स्थल?'

""ओह, जैक! यह बहुत अच्छा है!""]

","टेलर के आवाज में एक बार फिर निरालंकृत आवाज आ गई। 'म

अंतरिक्ष यात्रा के एक अल्पकालिक अवकाश में, अंतरिक्ष �

एक बार फिर से अनुराधा ने कहा। उनके आँसुओं ने अपने �

टेक्सास के एक विमान के जहाज़ के साथ एक विमान विमान न

"
251,251,"['The world changes , the family changes too . ' ' What do you mean ? '
 ' People now like a small family composed of two parents and one child . '
 ' That is called a nuclear family . ' "" I don't like such a family . ""
 ' What kind of family are you like ? '
 ' I like a family composed of many people . It includes grandparents , parents , aunts and uncles , and children . '
 "" It's a traditional family . It may be too large to live well . ""
 ' We can live well , I think . ']","'दुनिया बदलती है, परिवार भी बदलता है।' 'तुम क्या कहना चाहते हो?' 'लोग अब दो माता-पिता और एक बच्चे से मिलकर बनी छोटे परिवार को पसंद करते हैं।' 'इसे न्यूक्लियर परिवार कहते हैं।' 'मुझे ऐसे परिवार पसंद नहीं है।' 'तुम किस प्रकार के परिवार को पसंद करते हो?' 'मुझे बहुत से लोगों से मिलकर बने परिवार को पसंद है। इसमें दादा-दादी, माता-पिता, चाचा-चाची और बच्चे शामिल होते हैं।' 'यह एक पारंपरिक परिवार है। यह अच्छे से रहने के लिए बहुत बड़ा हो सकता है।' 'मुझे लगता है हम अच्छे से रह सकते हैं।'

",nan,"'लेकिन दुनिया अब बदल रही है।' 'हाँ, लेकिन अब भी अपन

"
252,252,"['What was that all about ? ' ' We had a difference of opinion . '
 ' Is she going to be okay ? ' "" She'll be fine . ""]","'वह सब क्या था?' 'हमारे बीच एक मतभेद था।' 'क्या वह ठीक हो जाएगी?' 'वह ठीक हो जाएगी।'

",nan,"'कैसे?' 'मुझे लगता है कि अब तक आप अपने मन में अपने लिए

"
253,253,['Is sailing fun ? ' ' You bet ! '],"क्या सेलिंग मजेदार है? ' ' बिल्कुल है! '

",nan,"ब तक जितनी बार मैं बॉक्स खोलकर खुशी में रहा हूं,

"
254,254,"['John dates her seven times a week . '
 "" Really ? That's a straws in the wind . ""
 "" I think so . Maybe he's fallen for her . ""
 ' Yeah . They suit each other . A perfect match between a man and a girl . '
 ' Right . ']","['जॉन हर हफ्ते उसके साथ सात बार जाता है।',

'मुझे लगता है। शायद वह उसके लिए गिर गया है।',

'ठीक है।']

","'सच में? यह एक संकेत है।',

'हां। वे एक-दूसरे को अच्छे लगते हैं। एक आदमी और एक लड़की के बीच एक पूर्ण मिलान।',

","'एम एम एस में शामिल होने वाले व्यक्ति के बारे में बताओ

यह वाक्य किस भाषा में है? और इसका अनुवाद अंग्रेजी में

(okay.) [i am not sure if i should be concerned about this.]
i am not sure if i should be concerned about this. i think i need to ask the user to clarify what they are referring to. i will say something like

"
255,255,"[""I was told my friend Joe was speaking ill of me . That's a real let-down . ""
 "" I don't think Joe has done such a thing . Don't believe things in haste . ""
 "" Maybe I should go and ask him whether it's true . ""]","""मुझे बताया गया कि मेरे दोस्त जो ने मेरे बारे में बुरा बोला था। यह एक असली निराशा है।""

""शायद मैं उससे पूछने जाना चाहिए कि क्या यह सच है।""

","""मुझे लगता है कि जो ने ऐसा कुछ नहीं किया है। जल्दबाजी में बातों पर विश्वास न करें।""

","- ""मुझे बताया गया कि मेरे दोस्त जो ने मेरे बारे में बुर

- ""शायद"" के अर्थ में क्या है?
""शायद"" के अर्थ में ""संदेह"" य

"
256,256,"['Good morning , Loans . ' ' Good morning , Mr . Smith . '
 ' I would like to compliment you on your diligence . '
 ' Well , thank you , Mr . Smith . But I was just doing my job . '
 "" Yes . And we're proud of you , Loans . ""
 "" It's nice of you to say so . ""]","['सुप्रभात, ऋण।' 'सुप्रभात, श्री स्मिथ।'

'धन्यवाद, श्री स्मिथ। लेकिन मैं तो बस अपना काम कर रहा था।'

'आपने यह कहने के लिए बहुत अच्छा किया।']

","'मुझे आपकी मेहनत पर सराहना करनी है।'

'हां। और हम आप पर गर्व करते हैं, ऋण।'

","'सुप्रभात, श्री बर्नस्टीन।' 'सुप्रभात, मिस जेनेट।' 'सुप्र

लेखक के शब्दों के आधार पर, आप अनुमान लगा सकते हैं कि व

यह कहानी में आपके साथ कौन-से अनुभव हुए?

[मुझे लगता है क

"
257,257,"['Which countries have you been to ? '
 ' I ’ Ve been to most of the countries in Europe , several countries in asia-china , Japan , korea , and Thailand-and to the united states and Canada . '
 ' I thought you had been to Australia too . '
 ' No , but I ’ m planning on visiting Australia and new Zealand soon . I ’ Ve heard that they are beautiful countries . Which is the most beautiful country you ’ Ve been to ? '
 ' I think I ‘ d say norway . It has many picturesque fjords , waterfalls , and mountains . '
 ' Isn ’ t it really cold there ? '
 ' Well , the north of Norway is almost always cold , but further south it can be fairly warm in summer . It ’ s a wet country , so there ’ s snow almost everywhere in winter . '
 ' I ’ Ve been to other Scandinavian countries , but not to Norway . Perhaps I should go and do some winter sports there . ']","'तुम किस देशों में गए हो?'

'मुझे लगा था कि तुम ऑस्ट्रेलिया भी गए हो।'

'मुझे लगता है कि मैं नॉर्वे कहूँगा। वहाँ कई चित्रसंग्रही फ्जोर्ड, जलप्रपात, और पहाड़ हैं।'

","'मैं यूरोप के अधिकांश देशों में गया हूँ, एशिया के कई देशों में-चीन, जापान, कोरिया, और थाईलैंड-और संयुक्त राज्य और कैनेडा में।'

'नहीं, लेकिन मैं जल्द ही ऑस्ट्रेलिया और न्यूजीलैंड जाने की योजना बना रहा हूँ। मैंने सुना है कि वे खूबसूरत देश हैं। तुम्हारे अनुसार सबसे खूबसूरत देश कौन सा है जिसमें तुम गए हो?'

'क्या वहाँ सचमुच बहुत

","- 'मैंने कई देशों में रहना शुरू कर दिया है, लेकिन अभ

राज के बोल बर्बर बन गए थे।

""मैं कहां गया हूं?"" मैं �

मैंने अपनी बात कही बिना लिखे अपनी बात कह रहा था।

म�

"
258,258,"['Alison , would you like to have some more ? '
 ' No thanks . I have had enough . ' "" Actually you haven't have much . ""
 ' To tell you the truth , I am on the diet . '
 ' That sounds ridiculous . Why ? '
 ' Well , I am gaining weight these days , and I have to watch my calories . ']","'एलिसन, क्या आप और लेना चाहेंगी?'

'सच कहूं तो, मैं डाइट पर हूं।'

'वैसे, मैं इन दिनों वजन बढ़ा रहा हूं, और मुझे अपने कैलोरी का ध्यान रखना पड़ रहा है।'

","'नहीं धन्यवाद। मुझे पहले ही काफी मिल गया है।' ""वास्तव में आपने बहुत कुछ नहीं खाया है।""

'वह सुनने में बेहद अजीब लग रहा है। क्यों?'

","एलिसन के पास एक बर्तन है, जिसमें 10 लीटर दूध है। ल

जैसे कई लोग अपनी डाइट के बारे में बोलते हैं, ऐसे ही �

यह एक बात है जो आप अपने दोस्त से बात करते समय कहते है

"
